Agent 1,Agent 2
-234.44288552542884,-155.93685530087598
-177.4020916842212,-178.80794244380024
-124.34210909676719,-250.12266536903206
-223.3286212132481,-81.54844314457927
-187.25292707680563,-133.5548650029928
-168.85699369882246,-124.02603561656508
-241.7937542315934,-258.35560826294017
-86.21763624839393,-149.99528316120438
-143.77137964056442,-124.04404497571765
-148.39942673243993,-74.7566589422029
-63.15129296751145,-212.90126532585202
-104.76721434672942,-64.06151083321207
-140.74468520478504,-100.89559447997459
-106.28037055240807,-135.2772919949906
-238.82264697105995,-134.5480005967538
-190.76191950401372,-77.51884838009514
-115.84630943431777,-273.684862981818
-242.09499222147176,-124.8894727380239
-141.19992689996596,-36.17347449236293
-56.012346206742436,-176.72992492020427
-179.02507226845592,-235.5113889976044
-109.35437717088081,-64.62654446597814
-107.344618776047,-82.00812854252474
31.088755932000822,-134.6705941741607
-241.1327037658579,-244.9752027274346
-96.20806944149129,-194.704477820941
-93.8331681243485,-119.73091256268808
-85.53799740983911,-356.762035439179
-202.4423488987143,-311.9414755458592
-130.45992578769312,-373.9750992503159
-98.99055781010689,-14.348811406178072
-91.50466460493921,-292.05279530025757
-54.013984233721565,-95.70929785906955
-129.32081802581993,-293.38641868581476
-114.35262974861485,-240.956761740513
-152.34530933300164,-370.30957847371104
-76.35284474697697,-105.4375152909549
-102.10368153788482,-71.38749657924004
-77.11452201197977,-37.94001895450823
-103.68289752353114,-151.21197536342288
-147.74506034857131,-267.36874903659384
-327.92606540679526,-113.0206712215259
-187.12843053730933,-19.135259882534
-331.9748701438908,-79.99349911275239
-109.26573067505807,-50.24762685372661
-281.9631157841891,-119.22240741328304
-76.8793404842969,-256.2333316193536
-135.79754178532107,-219.58411097204632
-207.78023120554815,-186.3824056643286
-116.08955321827462,-111.18930095408216
7.946452818817761,-98.29953000558412
-93.2688074908356,-57.967401659632685
-115.28156581885666,-151.01524170568794
-139.17743833961052,-176.37177882404745
-218.85035672169988,-299.6623847156719
-153.10666315933975,-136.23285294852542
-95.79638969604065,-96.04498155674696
-130.32473074581196,-213.7319868925671
-29.56286356491303,-254.5042472068739
-396.7755830244393,-68.61855194117527
-55.62137303843146,-61.05248616997662
-595.2549944384298,-233.61900494979523
-145.90496420823348,-134.94326693519804
-95.93468899263411,-94.08037693338247
-73.71624058713284,-173.16469953948345
-162.73769158739495,-64.37185289185342
-133.49040767522564,-162.51093501717403
-90.59921997296549,-96.7859003490504
-587.1206609735416,-401.8794519844281
-264.4592493978589,-137.89188990778985
-289.7982012585422,-270.3920507239802
-75.94543156555815,-262.6088889459366
-185.2530938770737,-114.99437695204234
-70.27976036038336,-349.6063225296361
-137.76615378573064,-171.0389815163329
-654.4800265182479,-117.19229068704237
-100.1203364216388,-269.21729787164077
-257.6045529270836,-206.86145500921094
-437.5659579845124,-117.13811326735514
18.578580665903615,-115.62733266472168
-98.6943702886242,-82.10398887124722
-610.4842057462755,-87.0194027320382
-625.571731345409,-106.10595770868831
-82.28175698616312,-37.79989493553951
-130.02708085881386,-64.09708809388309
-436.84350534237615,-139.84133105273884
-161.4700750462825,-37.79741234973943
-262.4798891759775,-123.46426618475775
-526.231870104393,-99.01370411308382
-101.00162854164367,-66.8023411409215
-152.242691208525,-116.99429513054882
-503.8303161243523,-433.36078034808844
-232.52560223435057,-271.7964523730088
-394.792302224867,-400.52902082408644
-593.6548541776789,-88.32213991420419
-426.6950514368604,-187.44602538589731
-145.83661265242637,-68.09228329192358
-123.98212020733158,-189.96803599310584
-61.34049154428613,-105.44890809170839
-313.30033236672557,-159.7639079497233
-315.7649238121616,-73.94212142736959
-95.96064903427188,-79.51916418810643
-99.26029241827317,-272.838975586316
-236.53519118773153,-141.00086415621948
-119.71704734929074,-319.6041903394947
-255.34802414120864,-149.77260590095636
-307.3418629003254,-196.83040261660443
-397.462984304578,-51.78490849981068
-260.3200378549,-135.60622603692158
-355.090672135264,-85.07656291563325
-378.2124319837245,-40.23177281921432
-110.54707580197596,-81.51961030344218
-68.76326774686709,-28.44045607897776
-208.30554571045116,-134.98881438688844
-449.4264843299609,-241.39943449895134
-151.76853934648983,-16.57017793355233
-197.84069360936607,-253.08239987389007
-109.0264760147771,-196.44627966743613
-207.41403632573812,-127.14190783342505
-142.15607312792687,-115.43718582999395
-334.3461508341754,-47.88876130066109
-146.59018463297852,-67.11574549753817
-248.59723479936775,-16.089410728188597
-106.97534403885402,-116.81170318978549
-117.74340424609834,-81.97544062807142
-106.5325398224487,-86.00655933737454
-113.97164156927198,-42.23410080293781
-203.78645763283404,-185.57247434079662
-177.55538871752958,-82.4615180780115
-229.60522476431427,-124.11081577256509
-236.85176550014407,-199.38378331389274
-306.1015570498066,-182.42626509032868
-93.22286955984666,-75.9447922369188
-58.83892629449768,-206.8598767513754
-452.11097196003584,-147.08320316039482
-62.31173211763325,-130.74385716428787
-101.70607617730374,-202.22163357214637
-77.97633696537667,-88.33629672887491
-107.89481182830377,-166.6402468837287
-105.39952030618349,-24.120232199549008
-103.70180300441895,-143.00258884994548
-35.03554726962298,-265.0727606795022
-125.84959116768042,-51.17752065847108
-370.9684779286524,-259.5355386737997
-94.48121671133597,-38.318799698126874
-108.67624829105249,-70.2915497789763
-172.57683113909724,-194.51603471875256
-140.89703206208907,-113.85185798011979
-43.578421177334704,-147.26726418250902
-114.66014823552014,-154.08919398180018
-88.0363835352868,-191.36139957909518
-596.7611644323415,-100.42318854305802
-103.36259223458408,-72.66639016607483
-46.64352101440454,-158.4013642181814
-454.75909162927826,-135.95485196367196
-107.86574469893247,-296.65149942965604
-140.90868203357732,-140.44003071777217
-106.172802803886,-383.26329974125565
-192.7143631792557,-159.3761335243298
-141.50162052902968,-85.93841667845146
-102.03016770182316,-125.36385548534318
-147.99115264911256,-222.89017880970846
-93.1430278482623,-84.71303620269569
-14.902647023185892,-175.11647570915622
-69.74824124732167,-103.2512572208693
-39.15957622215538,-219.65485824711163
-138.74650489109519,-112.31864459004652
-250.95414052567446,-378.9248092704188
-136.1886286879425,-55.40573830764998
-315.016603612645,-72.7688652106988
-58.882189140507606,-86.6092161392471
-123.36893212451476,-145.2022760876112
-180.8687248422076,-121.58078704732687
-265.9040722076919,-206.4072156330782
-102.16843107318668,-206.7187233758208
-48.67843941739396,-308.40218806197026
11.18958585307459,-361.70864931983493
-233.6694597527611,-185.53934460962716
-174.8374815882253,-116.55306309226808
-87.86645160649908,-122.04076668357061
-124.55334719227085,-90.90381945006939
-136.3465107571791,-69.48948724761928
-104.00489836815584,-157.86040568266264
-59.89263208620125,-45.71236193363856
-166.8441317907622,-312.6098912963863
-337.69398965753544,-372.4940451212492
-389.9381866765803,-81.14366306259382
-399.9451141691194,-230.26799518933248
-123.14211890170616,-422.3478433072024
-194.87754354788993,-143.67851889465157
-66.04968569053315,-123.85142899278905
-105.73861221725531,-67.7204297199395
-109.22658241730647,-143.23989717026177
-75.2120321805671,-186.21179653798492
-102.71870005986301,-336.9799634902204
-254.62033530015788,-102.90362222056362
-263.15439656583516,48.47143174625225
-46.49741458871364,-73.06219140959166
-138.16319341305805,-209.479682218626
-97.7902878077803,-217.4729487962037
-418.93274668005324,-70.14490194345781
-61.052700588084626,-175.48688469881134
-230.3197085182077,-122.8131906575679
-153.83367658081454,-163.8748769710715
-93.52463682690684,-195.39735799615082
-188.54631191444324,-62.13137101471141
-251.11178804805868,-288.82393718179327
-86.78157613313728,-117.28339512925314
-280.91757804188137,-146.19950565878642
-96.6652692163438,-97.65589605122283
-359.97132759758273,-206.68599707404775
-232.15340510907797,-121.00550857274231
-161.47611038890238,-127.39813166834912
-12.165834093277027,-383.0237898151052
-108.90895225439692,-147.26719416002373
-289.159606435877,-216.04817986605957
-151.13494047171918,-252.13141686266144
-399.7643340500636,-121.88644891724569
-38.053911956344294,-245.57609022772021
-123.52286247291237,-13.356118564047847
-101.26503545910687,-187.04529031733
-91.13932297919705,-118.33056733728529
-117.25292205729558,-189.12563962064155
-243.9578135640363,-193.24505499819105
-14.981795745158294,-223.92944279123185
-75.30863031105345,-302.03746549918293
-216.28887652331625,-80.16956666123353
-47.7860711164375,-143.0866523358502
-99.19045932141013,-99.07565825679333
-131.1343227363497,-268.55128775288136
-72.99512958798428,-94.67279599027471
-122.64409060505417,-13.331596617997732
-189.8144672067749,-108.72404634203245
-82.50802656735034,5.17672515425339
-81.18203876464506,-100.0288552112314
-145.8559118592982,-41.97168194973386
23.64252523628251,-117.24028035107784
-84.88329499937078,-191.3890815342061
-258.92900874732857,-163.1730206003514
-119.34799417455889,-0.18813827733757194
-196.9987117484447,-299.13808706996736
-181.44752858478802,-105.47845656256234
-45.583775656594,-12.205207948314253
-102.12696963289505,-162.1147210811935
-93.63588070333604,-41.49902958255917
-109.23307371757716,-233.38467151003155
-83.33803705069928,-162.8142554242715
-85.18099085766505,-134.28222940520791
-59.446234606341406,-271.95825565906557
-338.53897327164555,-78.2098645534692
-175.13838092755356,-244.01278082172738
-154.10337796746379,-125.54511127428549
-124.72894714522116,-101.79350113674158
-121.4088935330853,-84.91629812921022
-199.372069543446,-42.653289162842896
-226.94989776894727,-123.10289049952209
-142.3608981577089,-86.716646719369
-118.0908463523482,-45.429216604975935
-101.90746505145772,-151.24586128620854
-140.80737040627898,-67.59482634625556
-87.86355919415207,-134.7402733530186
-105.75769717909876,-128.82938581870528
-110.66302223242036,-102.42447387319932
-257.58827991929087,-93.43256012769663
-112.63401336003338,-124.10604465311481
-198.8046249219279,-233.83647405304163
-58.808023054585796,-62.02838376450805
-178.07843376537895,-141.44013144971507
-175.77313863136476,-102.62123694527898
-95.10280271274239,-80.65295027252077
-77.76715607056293,-198.75566081493935
-204.57147520045137,-107.62677507742174
-85.10089248393504,-98.06071767801095
-162.57689715901466,-346.7549905536282
-92.56326401573399,-117.38840581717442
-263.99939599725917,-60.24583518039443
-61.303340531456065,-146.25783387910005
-219.92004100536573,-156.74206839065894
-95.43298292047608,-61.168771310658876
-119.40223084319567,-37.875593584532396
-132.18025773784913,-112.79220256159495
-107.19027488091844,-61.58585255156388
-107.99306004395923,-146.14001937085231
-72.66118012306958,-233.40337797307535
82.97979774173467,-429.6996307453644
-130.05150596389498,-135.27935260515795
-125.24189860371533,-116.15776415740514
-134.2015534453766,-282.40977343631164
-89.18214303373202,-70.00885467493569
-104.13970951994149,-283.24168499211015
-165.9081935974048,-91.68348876248226
-64.66860070784085,-47.16507699164191
-135.92950681640562,-82.52427761915393
-239.80522224542997,-122.13214655079564
-125.5104852729028,-300.62075595713065
-86.71687897976342,-272.5263459803497
-115.29832247142903,-150.03146165871192
-257.33052114531813,-122.5584042350599
-122.10167560882967,-183.13992753944973
-118.47598785470085,-70.95194763272447
-186.44766338029405,-68.94535778526361
-82.13217941049336,-84.64084796580534
-193.3222726180795,-42.3912418257854
-178.46457358521252,-143.42709187138516
-88.42069825196658,-56.21648364836587
-162.49797992864046,-80.09995895437342
-105.01274193620434,-78.10454345056849
-64.47166725529218,-49.760738030492085
-144.98232325371015,-111.29978062329042
-54.56759686459458,-164.140014079345
-400.0423510250721,-100.95499762990896
-128.06923999229736,-23.799760158482854
-91.43413062392375,-81.9509853245319
-183.47793924038987,-203.10142484067353
-258.1829512306008,-82.58675707586818
-141.47611939329855,-106.64768601899085
-85.57856796539023,-205.09964076165892
-73.3525548897531,-166.61918322493315
-130.38640086116766,-106.16206306936323
-183.97460770836977,-81.00159072697011
-172.68341282005065,-99.68002221954677
-80.63350927891092,-146.03281993857203
-62.62697012068837,-196.86825472449348
-109.62295610260529,-148.97572971624342
-253.11626807425327,-256.3665711188477
-104.34247373188597,-147.28338023850614
-70.74577820385838,-75.97948683951245
-112.62490541288561,-61.45861070795998
-136.3353471034679,-198.40474032069451
-138.49293289354267,-91.28224376314441
-327.6777891686555,-144.00564132515302
-191.92179932539926,-202.38329318006595
-138.71385009221325,21.85914150908154
-195.39840669845324,-58.78402237664032
-299.5165322371331,-91.21861196505006
-108.32240787717645,-207.51936300778857
-105.69569534963175,-60.254931417768915
-165.9170973814015,-114.39613087477741
-132.75380710750278,-123.29201301854926
-128.01681152282825,-116.91837091643745
-269.1005370541212,-109.70246842703908
-143.27831186212669,-89.45539021338116
-41.662759263514744,-82.17872279532425
-146.5408937828539,-112.84191851150314
-186.1803638587998,-105.43760870399892
-114.92628817456117,-176.4639731782938
-17.32550239487628,-118.38156166366251
-72.25405711672518,-292.9499092757216
-116.20114574106185,-170.00456059581012
-140.21790861070184,-182.14490594822797
-117.13902304545782,-148.88689934428896
-139.75530278329873,-501.8062955119666
-110.15732098122467,-132.61398742450228
-171.32335286568457,-49.51413312419972
-105.34258271224718,-78.5900875938377
-187.92353138879872,-306.8760093165838
-84.20245852199176,-108.38165000496565
-139.99622640224842,-56.62009716768246
-90.85870416917606,-65.26152605189978
-121.4118326268755,-112.29123888300137
-177.76664617471727,-54.95634563219208
-171.71078335858624,-61.93685019348145
-85.47541676441239,10.827413290713494
-83.3276186898731,-111.67416055889267
-57.99352515984681,-152.3361254163829
17.527170200280636,-106.49950191637107
-176.02548377831238,-152.63724616378857
-205.65193374753926,-185.43251394910732
-67.75677130488633,-282.12630637146816
-249.53118010753332,-139.1480615841272
-121.39134615964697,-98.22757610398811
-304.32394759729345,-76.01001363538471
-110.47635443863513,-280.1025899759002
-196.04183413121586,-191.5405702161803
-140.2874027256703,-239.47902925683144
-152.06947731357724,-127.08949810626353
-101.29348271788805,-131.32874664419222
-143.23714582336015,-289.7347671636095
-147.89971774986424,-96.71593317281908
-134.33229308449515,-108.85630972908751
-164.66357119806347,-79.71774636008243
-235.88824562604609,-172.10204289951068
-82.18492405210259,-110.99832474821025
-116.46309937859937,-116.3414623703958
-132.79216552667225,-153.06578672501269
-114.78206660334116,-149.35333451578833
-101.53267427085778,-160.14448539430637
-118.75351948622829,-78.38809161754523
-90.85361270184629,-118.19282431386029
-89.64068177373431,-13.20628979209458
-272.4128328208784,-108.07968691460414
-94.47453243914252,-151.62788314654574
-195.45144478772477,-259.6083227086291
-91.17111599574028,-76.27606736772198
-138.8683074451729,-80.5553559560345
-267.5234102625058,-10.612081433229434
-125.84507297844603,-160.98153412237923
-129.93833325592658,-72.08031779751195
-205.1435308731256,8.117399831027328
-178.45826249178694,-141.3798937542625
-86.20846178469972,-64.2198072718212
-101.36588122826063,-87.8427643819134
-167.30061658156023,-160.30430848505358
-159.68552746428935,-83.49968657802361
-114.28258624742597,-194.17880502074283
-138.80115923811812,-76.77081572499551
-121.9638945278374,-63.55092613481149
-119.06536948226196,-114.86335456825965
-101.4553203016326,-98.52865767439965
-149.20997102203896,-235.88596381590915
-232.93337781651348,-115.31014287760003
-73.93174451608533,-72.82004533298125
-145.9758569540559,-229.04201350771774
-186.68285669742286,-34.6814000709587
-61.059723692663574,-207.60124017614112
-234.11048213215196,-171.23094397344659
-314.6476820532835,-107.96622569134131
-216.35849586323033,-133.26760482561335
-42.55088524390355,-21.368754450785303
-289.91394944573636,-81.5373169279782
-162.9136921145186,-70.7509026920491
-141.3286966404523,-178.79108815053795
-122.63037700931933,-73.32928542284571
-85.25337154246661,-123.32527222524993
-71.4540098651005,-103.88231910102475
-102.10086515901114,26.19058534696873
-100.44866899516465,-235.94532623911059
-106.63787588653332,-141.1236218642694
-122.59430361636785,-174.86685088565594
-49.946543198255455,-291.1427315979082
-202.98141338561098,-35.73263518040969
16.908213352045806,-52.71983091244504
-141.52029598053954,-101.15986417824263
-152.64032184268422,-192.42785055106697
-282.94747680517173,-73.57623513412769
-82.75958810856571,-172.20621476375322
-168.1869747535747,-13.663232049259378
-157.18134515902508,-119.76358373151088
-114.43093959980865,-56.823719795644834
-78.67037608733855,-137.82051849659194
-240.0516401082731,-108.17231372530031
-100.50288887778933,-190.51285966017807
-81.36463889476954,-106.60307662175413
-103.47406207741375,-87.0520842494806
-216.47105243897437,-99.4874467259075
-120.17604187754281,-297.3381183588143
-102.33036588820582,-437.4409534963195
-435.5474891794088,-176.32960058654191
-134.6541708602271,-497.65395644818386
-100.22338207056805,-329.27979976678796
-165.1336045361079,-117.36167428666313
-172.5752239115725,-176.33206662450112
-227.43264927145583,-46.14481858925751
-63.13701873575518,-129.11506901255493
-87.9949626840939,-148.68954500379857
-73.91731095737633,-90.44399821627702
-115.89496394156208,-228.76468208068965
-119.26027008728741,-47.09175450859194
-154.57263081349407,-173.11583747093923
89.15023598331797,-151.95571317614198
-52.239262768950496,-302.44988364598953
-121.00635479247373,-130.79180297051803
-88.2939814162456,-227.72335699572858
-42.61630459996542,-28.922119257002393
-105.19305076569108,-25.605628543727406
-27.5220102796726,-173.3977653302206
-172.44408672965318,-208.75547845566714
-199.98075870299252,-73.80434987302382
-85.27170136870137,-325.80945461867077
-395.2672342117496,-41.33385045836751
-130.79534298590966,-84.37173183179274
-100.96940943224375,-90.84575565398973
-72.41119104598603,-226.6244281294854
-111.28031959993926,-53.88785815696761
-69.80431235912727,-167.00532160679393
-106.85043057582729,-58.428024172873734
-69.90153907825842,-691.4904839679971
-96.78400830569677,-326.9312752691991
-67.32465972970729,-11.487695501003685
-49.851405763449904,-524.0795377439235
-189.7017282363086,-312.688193371452
-69.57782468855673,-166.228804751504
-72.19299179234807,-223.1011264862919
-107.72203635718171,-156.23502763003813
-166.63453839997723,-74.88753540586843
-120.7793077792791,-67.54013279280016
-121.83632414895584,-73.29574010681445
-104.41943830386691,-187.6411321585755
55.96127486184672,-119.24328698478254
-121.16744155546282,-183.5149525422188
-118.44145845464422,-56.5618363916089
-225.26291410650356,-67.8418279904997
-104.26869743398393,-63.186251669248534
-256.8445338937824,-77.10972966984363
-137.75377273656102,-23.40444767920698
-75.39016001713225,-153.45008750792715
-230.9237080712498,-178.34619815993497
-126.03984943524706,-35.38295280164007
-90.0065572975841,-52.44175798082169
-264.3397323475234,-221.30879537455652
-101.45564400021074,-52.14632847920119
-74.65723057784558,-63.42390239403488
-79.3271367094828,-24.048853158905658
-171.76694863717358,-81.6809274306908
-35.60411822115857,-150.8442990652444
-83.01211490843261,-111.00389414170199
-128.6061653301001,-77.26326917908119
-267.67117516199573,-43.92520489226041
-166.24910091729595,-133.62234637311647
-184.04317506216847,-74.58523797660536
-64.32989119342959,-86.8457880766008
-66.47371592004708,-142.07642296929657
-209.80927681938647,-59.6179662325686
-56.18155400832053,-288.4220333758563
-291.38965672940816,-51.69403075862725
-289.38007499430364,-24.261315064873955
-273.7444516584878,-31.173264718999732
-10.587852307120968,-44.23411056086741
-108.44660896640984,-92.99674876512047
-163.01322810899939,-113.57950262372007
-102.05650944869542,-57.61441687956187
-226.72712893206057,-243.82425431350455
-100.21692404786744,-103.5969840247917
-124.26808962278366,-164.77051340564105
-61.169804104947325,-69.07798750238265
-144.7557520352103,-128.62449132751965
-92.38273743511654,-97.63036176293981
-97.1196176336655,-191.2158699512825
-107.652905345953,-31.12129096467561
-132.06142081703982,-82.34575793472894
-94.37991198844782,-10.085685201408458
-111.23330284413251,-54.04300554690514
-118.61090075088359,-137.8480221673421
-62.61625666845863,-27.437253053133404
-176.30385452593055,-253.8478254287333
-124.19032936111222,-186.61731084383172
-110.22961565230989,-46.77463107652575
-75.68112911175069,-207.33835526349196
-128.39321096002703,-52.73511333890683
-121.77743972916956,-203.84048956302104
-105.86011087333726,-232.70892221599104
-98.05436802554644,-110.51175886266557
-94.81060901871813,-17.594421536946882
-128.36821125190983,-229.13484921286604
-203.67282018456984,-84.83078523918019
-253.82535811619016,-70.42463512578361
-76.20237074848863,-80.23460743494851
-106.0015059299635,-99.25801669785712
-116.4833708054568,-41.35259904630621
-168.39803042854984,-45.298812785052164
-180.6814421644476,-111.82658157411159
-162.03166692570102,-82.36020204385855
-135.4263937076741,-109.33556639812582
-102.33797380463515,-40.57023825739077
-300.0864290363194,-120.89272941179046
-40.31607270711828,-64.23144857869225
-215.1056427393652,-142.03148193432935
-148.15280474100408,-149.86998674982692
-100.86153828940164,-121.92941042906985
-92.95085386622398,-111.39366538012077
-142.43141769080887,-133.87908074630792
-161.8366413754742,-226.24599349630256
-282.24701102897853,-99.46781462422805
-283.9529905919354,-151.50885586638458
-48.34479969947218,-129.87854477630228
-325.06963297543416,-109.73278645723391
-142.59365130326074,-214.81537807550995
-262.47762078967435,-153.1811136533887
-278.37287690953394,-84.54229166189464
-66.22070707230006,-98.99447115584343
-96.95034890479019,-23.280268405874054
-107.56895357680655,-62.96698052414763
-210.7505300005909,-206.71906624685954
-122.51676559801305,-130.05770461229727
-168.52022482100404,-94.72348710591643
-166.79468299895012,-169.68414779527225
-119.69290360681197,23.69142152711561
-126.9545483465719,-56.106102277028654
-138.28468953725502,-97.27019278834771
-361.6385563988374,-69.41170293778717
-74.62643815903778,-144.83836840478352
-418.4711403609258,-63.66450025584786
-107.89677313773336,-73.34697414513552
-153.73322460211358,3.9711521231468936
-149.36212670070074,-172.17910548053288
-167.361562675389,-295.7880744255396
-200.58246993750714,-180.6231723579558
-50.77355707045714,-210.86001697163766
-119.9737376613784,-279.4574631275887
-32.71898706205495,-224.67806342784394
-101.74247296563797,-95.18525225844094
-179.49170428556508,-114.79076674643431
-102.03281374929837,6.443840567606429
-101.73677925604339,-33.965095278113196
-128.12056853590124,-42.558799014682236
-64.67628733918443,-72.08529839315804
-109.50826846028053,-61.588264274692044
-154.45012783448027,-70.91624106162774
-215.56035358575014,-133.19527687269604
-113.2090788293965,-86.12878356408235
-178.97736698011823,-30.25573502664176
-118.48580736337392,-26.851066581661215
-86.4179783143877,-77.8333116026333
-115.79357302951807,-56.471953389009926
-114.20549067679116,-98.78124926511668
-138.842226983246,-59.94011981809504
-131.14054533101324,-89.39543300611115
-128.4216600079272,-159.67228772787183
-203.01959343419531,4.650235736542456
-96.34350828115424,-73.70253066835076
-122.19254329782714,-62.010573952653736
-270.4213335318909,-69.53669793492273
-113.19653156285514,-111.76439516224963
-107.99672671036858,-143.23985087277669
-118.5611399431644,1.6631888934418697
-52.68498356014286,-72.07092187778146
-85.3575049588072,-110.20873594318299
-92.60482494944762,-81.9463097252838
-106.64497838842692,-68.04110852339875
-72.52396690034152,-152.6464456011464
-117.04403904776952,-268.14218215730216
-81.61823053112015,-10.76019987233957
-148.72131278944684,-61.33291894074788
-61.756901043394066,-121.440969956175
-94.90152822897909,-179.36532032185795
-176.3833982238459,-109.27333370387652
-56.7066804557244,-149.67746688287252
-86.74688269721726,-91.03088259858754
-108.32502439406952,-95.76346968311813
-150.6967842966137,-116.75282860964924
-103.18485782115181,-123.0509285054112
-175.0813935558066,-185.50929519322392
-314.55930145567277,-124.94577117059548
-220.61124727701136,-59.65902231612755
-168.25534500687712,-47.39771529787084
29.229505586131268,-88.35735063951408
-37.1289671794635,-265.8676768715471
-90.68280472784268,-131.44924555693166
-138.51193966060794,-187.98144651889567
-73.07430686529854,-44.786553080909954
-125.82827712822996,-2.20211657404154
-126.72964934860948,-246.59782858058
-43.229456247040886,-186.6960787483541
-113.90666982569232,-51.52874704196051
-205.13533254730984,-161.32299145021616
-159.46065851308742,-156.6653174604303
-198.4485327505615,-34.995392452050226
-110.39488959802718,-142.26890623527973
-68.66590518672464,-323.551877349737
-20.51084194003799,-62.39661299206082
-88.6405328824379,-97.81660003409517
-74.57750546590864,-237.71464118952022
-67.8253598260357,-101.86195147359768
-148.047969947844,-170.24219269033335
-85.34490799320265,-36.56488379734649
-433.75455259126414,-13.047704230196928
-97.89008020218934,-129.90812046006255
-109.30558124484146,-79.28297661769308
-133.8174841652792,-94.12510956852503
-66.8239846001396,-65.0200238126419
-144.8859278499782,-111.78842719021715
-174.67053449747627,-119.44881682418585
-72.90264809994486,-84.54912411505589
-112.85921553605311,-150.14102145419096
-125.65359255656473,-15.467758026670637
-169.71314335872592,-28.276939108617867
-136.34839873479024,-65.95466019143146
-107.8763854136711,-71.5418825091427
-219.43334321129,-152.2731247969805
-132.9585645316056,-15.872136471467002
-117.58508146006751,-60.47846298098699
-140.74010976859313,-51.29175885159863
-101.16241465313904,-182.91237974305608
-178.82588563063769,-188.40335008034762
-124.74637071286402,-76.24742341797106
-77.33073852243058,-55.10465490738776
-217.1976099860629,-51.84236295342368
-131.6826263921833,-113.69203898253687
-260.3278035771987,-62.85757220572107
-75.76938671937424,-159.77278277803947
-77.85518045921994,-35.1446328149691
-86.38787962939465,-240.22255454217083
-128.90318786556824,-61.85870575307953
-80.20464781717648,-102.71956778919261
-215.12477190045485,-51.30962710104703
-66.80718255800348,-31.79710844218704
-96.09740144116171,-37.015871184183965
-119.27506993596555,-100.514351030875
-140.84511423224004,-125.41665077336602
-258.14561236914324,-236.8290717847159
-144.0141022265031,-70.5415045114021
-98.39268937666873,-210.4122939624138
-65.2169907437295,-228.1972156972794
-108.50707988840267,-158.66258601002716
-111.00005861371471,-100.51528253248969
-100.84850636656168,-40.44804831957008
-139.70820513530663,-113.52064345793463
-297.3614047880694,-100.91924373751944
-156.97799083660743,-82.9641605383589
-147.8838876922112,-97.70075342920543
-71.17699956172588,-153.50993675777997
-103.79718132005426,-188.15545072782282
-142.00880682915124,-155.78750640853065
-97.70552226257152,-41.75059552576998
-85.79517880082807,-62.732343031585444
-60.13946395272392,-43.572215695295725
-133.1662946906629,-128.12600999896011
-150.99442858202795,-193.9301685458434
-158.89908073156914,-302.0077248285049
-232.45032494143544,-103.91630426317045
-105.4144140229731,-150.4067525630224
-75.56083881867893,-48.34322721861959
-84.12740727027098,-67.30077671943761
-47.53054187570915,-214.8592574987615
-90.65632935693307,-86.73581011720306
-180.81339447644467,-55.57459426815862
-227.9673076668066,-23.727586584511926
-97.50979393616382,-50.345866597492034
-44.12800341297466,-72.68157235369313
-236.14091299653856,-66.97163816917114
-126.89796927458202,-279.5160117263572
-189.2424974606701,-74.56900183144782
-130.25764915039872,-114.03619508136862
-385.64187082457386,-65.01595216249217
-85.3840927153063,-28.384260761690143
-38.76644157507127,-98.10230245841899
-46.035854628003726,-207.3654960643115
-74.08336730245878,-80.82419200788976
-153.6816412008986,-44.43377364604278
-174.48918192108397,-183.06060573912367
-242.41829548657,-60.56733034933708
-144.05559801257584,-80.24104228447885
-53.19408250373831,-94.64534749070519
-64.46974693068961,-242.8056842919337
-10.896901720313934,-97.75303432329599
-338.74144202413606,-71.07151352965263
-81.02162864231907,-27.909570770989845
-182.28204202904243,-45.95326584646046
-204.41620277503162,-22.02369893291376
-86.4145174844976,-21.359450295226694
-302.0410855371835,-72.32744280290379
-95.18328218639067,-35.695402135580665
-319.66429429862455,-121.38355650677498
-124.55355669303268,-23.31907151618057
-342.60968438308487,-97.34536599847956
-249.06543849244906,-3.33488628821112
-129.67617610637865,-444.5711227004211
-414.9131164571933,-68.7640083421116
-37.11954020373862,-90.27091827101172
-108.00335828977441,-90.38749744887295
-150.9523537299554,-81.596836079226
-198.24432169219656,3.8191323429819306
-211.60881027870448,-38.93877241205891
-98.13394555445419,-243.9682840451192
-56.037112309567334,-212.68833390028243
-123.1347980724142,-62.26594570779266
-137.76675657758574,-135.26493355936867
-138.2006742151628,-40.164241870456365
-87.66893837793657,-87.48533148812385
-95.92847701031025,-317.9402611443059
-86.72811723191177,-44.226771445761244
-140.23133848911223,-221.73236446417002
-126.91451052306164,-216.01581470631072
-343.78098759899615,-46.31970229686182
-121.04695760974583,-147.08996899783605
-83.21958737035571,-210.15911911008948
-53.11254165447717,-191.24198391465185
-73.21149732295952,-72.0663615399036
-145.97188284251217,-165.89457573564488
-199.17819141955846,-240.59894449399226
-121.89654528328298,-95.50682135590989
-74.72400936467115,-25.584994409138247
-247.66832985354017,-123.77841801243957
-381.01725585875704,-89.7929052435689
-245.3709051552568,-68.66934320732983
-79.24077839981456,-57.332838008585156
-239.439452984422,-67.41743777344547
-89.3421133621695,-64.99996544017435
-119.13696165969183,-36.90548615152544
-195.40817861063525,-58.19361533072981
