Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
-248.95391941698526,0.05120628837850916,-81.12935545672022,169.62741362836195,-16.1538633731207,246.56180430153194,-27.665345332784582,-565.5662282932248,299.27726935168823,23.379273767873542
-149.05801754291122,-98.65508560721346,-319.8543342558355,142.07637305775006,264.65264834546906,228.8770012124479,-68.2411527597898,-490.77309963901325,39.588003664323,255.57126121892483
-78.1367269116574,-90.39299377297975,-144.27189541932663,195.6060178040272,231.98428859571075,241.1103561155425,-22.194579562795923,-129.02169061594338,227.02843767718957,217.81984344619698
-107.07383350206193,-158.2775585575983,-301.0761797446736,-30.314346259211916,244.3389741788946,265.4410845511915,37.49128475200723,-109.17545567030407,271.788310274361,215.0536955315036
-234.1391878486726,-224.6827208478831,-150.44368893559363,4.5517562834468634,244.55870047835595,265.5578270454727,-144.62521297003394,-655.2924887001989,260.3230096810548,223.50568532840623
-144.0779962635396,-67.047785564097,-260.4708007016444,65.37765490569515,253.54634839399245,236.71490414576994,-191.31625835647262,-210.93674259779786,274.4305470784093,225.80469076509112
-154.44965881294183,-173.8285101794343,-164.320140970648,5.845533603254026,-39.18567855674651,0.17090376108812677,-49.045205145846595,-391.95038113736376,261.8023407707177,226.74819233491175
-56.81272927421301,-25.7277328160488,20.404491661116808,164.798701023724,257.0570216084843,285.6217014791181,-109.35348534152928,-396.5673377678101,290.9940675705461,219.66986036214905
-220.1731157967417,-196.19944818704033,-101.71627988229038,33.77317220953219,264.66380603096695,274.07594509313293,-87.03807037379927,-114.61712912716622,283.39134240423124,243.75807911803057
-174.05849270195665,-135.75631125840516,-334.98595797646334,111.68231779510292,234.17895809414412,268.9176043964544,-105.66290655312832,-450.7716822174101,227.84331056122448,-3.794413823672272
-170.67022132434352,-373.7539762353341,-169.14598837558034,149.18691357672864,256.75544714467935,250.33451090338826,-49.32162625922961,-50.775625629798256,294.9552387039555,237.80587189298748
-111.81868813745362,-88.70614650769997,-89.84391909593425,40.74208364960566,200.21859142406555,288.6438995704199,-43.740686899748745,-74.9256345581311,258.0767883435959,261.77415858754637
-133.99350832837453,-114.1396871878652,-286.83219689756413,170.79621802345113,250.45352053064153,128.18619413344607,4.119734201485784,-49.19419044656391,277.7281280864506,263.3514730178673
-303.0747117829482,-43.61395389704431,-74.85566707254338,115.22786300004306,295.06740269848444,225.49402739895518,-70.05780264634556,-573.4844654839324,277.92533091626126,213.29217917813122
-163.74995911663171,-93.64782573144902,-107.97935649843504,118.38621173143152,256.54735748965516,291.7357142982138,-71.82786615158139,-534.0221029147633,234.7180407533444,232.48478878850977
-183.29139171744808,-117.86742310704544,-329.5064909203037,126.7522470294634,263.91216970113356,217.39046831665513,-165.64765063150145,-495.191125038637,270.6473981688436,256.63855963978006
-241.94485667938605,-65.43992361270021,-95.56946509840337,-53.01272348082041,205.12163617612617,242.2855556443385,-3.288726293174136,-480.66558882911227,259.36894329701363,258.91236343692736
-114.91119169318463,-63.153213705646635,-330.14449386662585,29.36375530310056,282.69413687979375,268.3065401468044,-96.37935748469383,-489.52446022291315,283.42398073598906,256.95637841915425
-197.74680568524025,-119.75220190473563,-108.0620580073033,166.981797927424,-132.6209454659246,246.2309235691026,-233.11702081549592,-683.0449815966705,52.51524088555669,-6.814570619369476
-152.66676532678667,-98.85694487298878,-235.75431046696494,123.79756108566542,261.072265529157,238.58371485173265,-226.53549698925676,-479.2325826263132,250.71240935393604,204.09867021116898
-133.52070063985343,-155.76949099815766,-86.5121909744357,123.73198429265028,212.49904683623282,276.0915042450373,-0.8747336655296749,-61.986356958473046,282.54848048804354,215.60398885299196
-201.8368087403089,-143.6946489568258,-151.7809086611969,129.71349597947483,37.086592784597485,19.94163142936327,-17.338181725976696,-75.35960356846937,257.3802940135888,235.9148034637112
-24.620076890364047,-79.31174421976361,-94.42569939787022,129.25602038772445,13.133048220075821,-7.823372921603394,-79.75924119563558,-598.8857534996723,264.07275309539057,261.9238558001127
-129.51759509346468,-57.83780258809899,-276.8695618415614,142.50564135440464,296.8715651500404,235.06441433518614,-54.3374475346439,-380.3132727464667,263.56392715168613,264.47641028779816
-168.29772487824164,-42.762987708409405,-57.32987136528125,173.23358675856045,238.29681007534663,301.83625076318,-48.28034800629095,-119.33403321093476,277.04253713878353,-46.36659376836364
-88.3045806626155,-115.06027888493253,-88.37812094104903,135.60039513189884,262.2522960917827,260.621671805756,-7.823824288554973,-262.6923935616028,233.02253115881723,252.69211399502024
-71.64745124593952,-138.9805073488484,-402.1308043409842,190.655701798908,242.21487041136947,224.41450103701152,-2.488753978272654,-442.13153922044927,267.0066297263306,244.7630567940668
-128.26241317024196,-87.46663762488639,-28.88565313514505,35.40296816498005,249.45777468227683,257.1864617850341,39.77571266222333,-111.1668101447822,236.41377005476707,286.1455506530707
-175.5221417384949,-122.47145382277164,-241.88261609379032,150.6809812725197,22.703856543694457,246.11722810194027,-67.66042158755988,-98.6582331750502,37.56078953120502,243.17104817958966
-95.99569215774328,-114.43449135781191,-390.05804202321383,63.149876884007966,258.11780781304884,245.09453037622268,-36.04176184721942,-604.8321178923254,256.3341834986901,-40.89636008696945
-313.2141380685455,-38.061107582443626,-92.2509384511896,184.3641886277143,265.45519191625124,279.7475354531616,-38.77827843850879,-234.96166076596342,238.96476260700175,252.09230166749896
-267.9395487839695,-167.5887238748296,-105.39112440911529,-29.84977811948673,288.575221599873,246.14525650081117,-178.2025084569775,-188.8125307837063,171.67906569424792,256.1537450663632
-442.50668321521147,-89.92107880250079,-105.56229285076664,9.626004760780063,235.89221620909842,269.19200453980335,-28.771540718028476,-604.6426696915998,269.9570038490069,273.9555111787074
-60.079049966840714,-105.96679229019372,-294.4649411212447,-43.641891361814146,275.1360285552622,17.718075494460322,-51.43360470452103,-113.14466487582897,243.31665280482667,267.52267249194335
-121.5780749743933,-97.41223272263468,-67.56014592387787,153.2872973168977,257.6981556521357,283.57377580592936,-37.067607232799716,-397.5830921346899,135.96408206565633,-17.437879203209135
-512.6243056016168,-161.15346749163672,-80.74737397664063,88.96193145267442,31.109259307493016,-7.752172460737157,-48.7668923704223,-120.94883802920725,273.2560436945687,9.125236337260361
-138.6077328215614,-238.47695335926005,-289.60035886654407,160.5818404616807,221.70108753163402,259.52504650936066,-161.2902300928627,-535.9814163085343,241.61101843251464,136.7526679765642
-107.55481301204819,-50.410292453878625,-220.09043440177055,-60.18739103625839,239.61038961152374,-27.351067453449474,-101.32696069784174,-225.78648742171964,258.85494797932324,-35.1652739545235
-96.01285675562144,-149.92203207133315,-151.46538131073848,182.22719563462255,34.885823334318445,259.6869729215924,-82.18442041972679,-215.2380911280176,285.44294812072303,245.3997486759549
-124.32363033815034,-103.50956047371213,-131.51104036628885,174.95219045528077,239.8319665580801,275.9347635173539,-74.8757081715506,-46.37540450207061,267.2485581503257,209.77521883749327
-107.14584030160022,-145.8426922947357,-231.37933217657314,167.82780105688107,307.75402371157566,272.4823821283418,-261.74792090655467,-432.29834786567426,298.4759687782344,223.47907716451545
-86.10154380490805,-142.64876525487097,-442.87910778453926,114.63107429569466,247.8560065722594,240.02693998077444,-42.42973734973343,-108.43899789092764,252.08635900066918,263.1333830250145
-174.1531604950468,-163.6060056578812,-173.13610839530304,28.964316912743442,60.445134881274925,257.1190346003993,40.45890610684327,-150.010104019113,270.1859136804693,238.09924608722594
-63.23014164952035,-178.75458199810816,-174.3490070876628,131.87605503652014,258.45563483385195,250.70085396623108,-124.57407071235615,-400.5856649449616,275.7859742582395,237.11709009413224
-108.75312065347907,-87.85745246415195,-359.1358282404309,134.0538912548263,255.13141178497904,250.82157585758196,-38.89160564550066,-511.6044998402051,302.7903464394444,255.781579964827
-104.58510080153829,-85.46234340282051,-126.78234491407962,118.9478724545596,267.7614779654034,292.410331370079,-218.80271098310365,-206.75379367086794,269.7743883023144,273.72094484571056
-82.69166518764234,-129.73246011898843,-99.11338714304016,119.62910757209798,273.0399164571224,269.89550282280146,-141.75580694008713,-163.83434612305086,219.3500739536496,250.20046507327066
-176.22401327049243,-97.50612434739143,-17.882347292863983,163.04363230017597,242.93814149896903,270.93828890805605,-120.96281302866669,-102.4861310878627,288.277299281536,257.5764268288324
-100.34257937138754,-86.62772941873315,-169.59943102149987,148.56145313362828,315.14919018473563,277.38554418528906,-213.19751841766964,-114.77520254964855,49.28126358688024,-34.00868078360499
-168.63877152443422,-167.96034534758314,-74.47811534314802,166.46743609392735,287.18454494440135,24.99882992704832,-64.17887248413896,-73.0852858222675,285.6825722407158,269.4129303615684
-222.57134925373322,-284.1103890990031,-276.0509743630639,143.32485195947936,300.2309300226958,290.2897319298789,-278.0419496474884,-107.77697433164116,274.101851610405,20.06496225846655
-133.827852064903,-219.9964640853305,-363.8107883970374,-5.887556736712298,262.8225972309135,23.92817652632752,-92.41914399617997,-568.220802691834,251.84144694566632,229.832014909525
-202.36138707922453,-76.01525859433048,-79.65186090226118,8.104207195912764,288.20575593209765,256.1150000056254,-233.1183232441717,-563.1012090279357,225.20636281467083,92.26963501180695
-326.79535085167913,-97.00586132902824,-71.73513923786538,205.15370929554967,24.625028070971894,274.0093569355155,-83.94790245013856,-133.33449441081606,-21.214037068033107,224.47065451737114
-172.26955540152397,-340.0925594920463,-258.1999463997427,189.75087455789637,182.63336068373115,-35.03091683803311,-340.2894349363761,-456.33489888492807,286.82372533853516,218.95499986841673
-82.96483819320028,-105.15084186861687,-92.81585248938265,223.11229379036314,258.39363197528553,267.6328142615577,-198.5311311555422,-571.9974544682922,257.517105782626,-20.17581458647699
-136.47081025325647,-109.34118274485046,-163.03583701174472,196.68287331115127,261.24276449272406,253.37622998965128,-81.7244730359748,-439.3751968463321,288.452944134867,-48.14491326083957
-200.02041953817263,-108.96220066029352,-372.42360839024815,-38.492324887735734,266.5307898034538,294.039313285327,-78.14010085310116,-246.2241440627855,257.467761367797,240.46738407390856
-124.47310916383535,-282.0866794998252,-376.7653716626401,107.51492897190106,269.2980373382999,-1.0503392636086488,-105.12490955117606,-261.38384856373534,267.2917701914465,254.2682357629335
-101.84905070264412,-98.93888645782633,-465.6171134031611,25.56078290913183,293.61385475359305,253.69296889714695,-131.91966710916785,1.9083381954066851,269.0868359977791,-4.502963017640667
-119.82026977613006,-141.16734004310376,-85.07467797333794,-24.697607461274515,253.14085883915217,254.77409838202402,-144.3933838633842,-191.66480410896028,241.70536384229717,231.1519348488493
-66.50231255222516,-193.5510348754583,-117.56070108258416,1.7700263109575758,257.3601800254274,254.5674479515307,-17.12841595488466,-208.54211237774052,237.46372908610326,-24.890298828636546
-192.6198276532732,-200.45545431087743,-369.8545355546706,90.23521684040331,279.68184361625606,252.0812586985586,-25.53634574233135,-97.63611454816179,280.90495210889463,190.4479448449431
-127.23075345298452,-141.03215080369074,-414.91259851064603,-12.082558870310137,240.55117183701657,169.35040160657672,-6.46895519202161,-308.3017631784288,252.48513558257451,247.43251750062012
-287.1567205755831,-195.2069510219606,-297.93383252745025,123.43700450630088,288.6468804967901,272.17996984528975,-13.207374428794694,-85.8649421642496,258.43414374821526,240.3544473942865
-50.43194811296496,-242.68563502485233,-126.01161746815849,-5.499123484953145,299.7769815656101,289.6125102669024,-29.763321126375086,-288.3993188093385,273.4749160544069,-97.81531794805089
-72.89351672776505,-290.4161517659297,-241.73562111560477,155.80295326251928,271.66840324408884,191.57035858864242,-34.94220951092791,-223.99169286835473,35.98369265399535,23.964102947033766
-163.01596172345427,-356.5100795826835,-182.16642290659186,-3.254479003404498,270.62432161636826,0.9617907645225472,-146.0887729173516,-259.78217284999494,29.83808491678522,243.71531488430068
-193.78428411961647,-190.39518586878745,-118.81704519471782,-33.09001172161922,133.30166988086904,257.20766325156126,-54.13135870042082,-114.98598970606537,268.0298373120436,268.1982609658756
-151.40813971679776,-166.1062116138322,-194.40999825760605,117.91777937653454,264.96270146829477,268.8392446489917,-75.56342103574322,-202.20185222055898,308.36534194464934,53.13392541049927
-109.54215800870564,-248.75988230601254,-289.96481173847883,-48.69177415566992,254.60548894353462,15.907630890801741,16.07829005644433,-111.0681831579096,271.00650361151685,235.25626288853056
-218.91942557933592,-208.0352549848312,-103.67262268471409,124.25484604976576,262.77800292916345,255.566834073029,-286.42439012223485,-282.65389756737454,260.7220708646916,252.9836736107947
-227.89345260118907,11.315480891589019,-80.59035205708801,151.45659521197638,265.75949328904926,17.088224043037883,-104.95286951498495,-95.34881153235216,167.46314442371076,-115.65926015152803
-261.4028047656152,-67.72745403827923,-53.91097877214718,171.47953361889984,233.80505804753713,-21.384323702220087,-12.66922847529311,-370.6075594110437,187.7483507896499,242.16982154740148
-144.05759071793727,-222.41494134100066,-206.51234405679946,-42.52944733839662,244.06681040972182,237.94232129263557,-15.060153316512825,18.70171900684595,242.1397680789546,268.97987315500484
-84.72844882041979,-325.45150375110063,-397.9909923050667,106.41898845091242,249.2669986291035,254.43728466199286,-38.366896911438445,-109.43229395605545,267.05473753220485,269.928927641898
-83.22612384140203,-141.5483041491169,-216.62302380810783,92.67869369443815,257.7023715302363,255.66736904980175,41.61996850205682,-421.9622098843267,283.84066948411896,223.88216515451646
-199.29695536274116,-176.08147435617454,-126.50156396362321,95.26936199692595,75.40938686317044,234.6086591764253,-102.72270190394651,-156.2585051476917,263.9908165654441,275.28872753634295
-298.12217360384284,-156.31216367144253,-251.45835667899917,186.35209854106685,258.63834677754994,-3.704981617486112,-8.578860116144497,-144.81364642553703,280.7126485974264,215.31757511825867
-96.2178067513625,-383.61406722093676,-306.22050359999446,4.640960761229891,252.84633878028822,280.4401920226842,-215.50887602588406,-328.9922671452032,268.2274443457196,192.0933231616831
-298.00353587450036,16.54451743090894,-234.31976885291832,-12.601421107123358,268.86267853821244,267.9637475391511,-58.230303039022814,-389.55879108359056,285.3033439755187,249.3878464747586
-164.4765081291332,-196.45461711970685,-131.52733376723765,18.028066675587098,319.46938565574123,314.1754552337412,-55.14099207021864,-109.10953902948451,152.02463574836224,240.06239529936522
-193.9741419873374,-76.11878972124659,-318.31290320664704,135.12851644826108,291.91500624026315,269.7639918180441,-53.49203437098808,-82.22244681028565,263.90506054678485,-51.9607090430099
-206.95154940605622,-296.5109730105968,-351.0851772643395,140.6008535828589,272.5787104312031,217.11265765578656,-95.1921550819498,-110.86433410837859,296.1620940679003,231.1921156266429
-94.85235047708295,-100.76395635487245,-138.8713816630936,27.705887295156003,277.57966589300264,27.409505663479322,-102.3931563689338,-355.76188748041807,239.33104876838868,253.1391387033268
-205.96998792328185,-371.76045683109555,-306.286239392378,114.67671036795133,292.26220612896986,258.503340192473,-76.3992230992063,-192.38647341095765,276.9961148004496,208.01338914749454
-189.493748875523,-204.69903472813445,-70.90690782338663,174.48155473573965,243.1051254972417,144.97000460440802,-163.981391074757,-58.00155475427664,275.3904547988168,248.5665251551526
-114.74244380972425,-29.742764769375327,-77.72623611932525,151.25265208714373,275.0849237159178,283.3154223720578,-54.88136258858276,-289.1673411887325,252.0918647082165,260.8209737288838
-123.08068736338127,-169.04334750589652,-409.380805758217,149.69449863824372,167.78941447364468,274.82000471939796,11.221015204542553,-221.1424586161873,266.6639437348405,12.12804390497277
-165.50912838090116,-104.71329171961021,-103.33009404475324,117.5152683784991,279.60513071369473,270.91061669319436,25.709753403446726,-379.14736118632715,263.1589590615148,249.9436254591376
-133.51788690114327,-380.93969195148634,-50.790347220859864,1.2742048067686937,65.1205473734936,270.1515217331848,-38.384373400570944,-440.6727731911719,277.6740469237123,205.92007973997477
-59.25069572774808,-344.7797899419322,-414.1218776684839,183.06782341777455,72.4057479134216,231.21369449604038,-2.8464255709582744,-399.77362699653037,287.4078497376695,270.58270933105234
-91.47191099908625,-64.93274776386565,-105.3630999038838,31.085716379896894,255.79284519878743,282.4859284449924,-91.15437646229873,-296.5250872193982,224.31334328317146,-48.24374815359896
-99.03810215160053,-44.33212540470948,-269.7690324506791,108.6832143761883,257.4861067647745,221.48113611864022,-97.31628751255761,-146.76694392210516,247.37187579349558,199.53005023146324
-80.67659834213882,-232.39051518587368,-104.90358764426206,145.5662399193808,-9.320817414758139,257.646483771528,-158.19291359218033,-108.13951299940743,246.51617224562256,269.1659347907995
-113.82987071984476,-275.93155104203174,-422.02620039460555,78.45240637053473,251.2245766961111,36.78149209655476,-9.015558110750874,-109.63359700799484,67.23382606734788,272.82059729696346
-150.09291194762443,-113.17364441562779,-68.771901053654,129.92937812797604,237.37300138718217,231.31508587231394,3.405908433781832,-461.16526265539017,239.85314963565614,251.18304096979048
-290.03113948527323,-76.24490644481692,-233.09079774825534,150.91802037401519,236.16029606730038,251.2583448551639,-30.982859869383446,-245.7330014212352,150.1928379258001,274.8651922919022
-377.4856083618297,-106.141545396798,-216.69473340061785,93.66525531310751,259.56771475014716,12.350221859704362,8.06512165346435,-106.45651385620258,136.30621236633405,-23.125709964362997
-145.483095386049,-78.86767765886968,-144.67648953825196,147.22850999404648,317.4211926991317,278.61079900878974,-22.99379420976736,-102.39615509550643,267.65698695217696,248.12182429406946
-127.55781894692217,-177.90098139676888,-313.3495357355036,142.43017575964862,8.465003666407114,30.00556566370077,16.38775625929962,-440.5759156192299,270.4019077804768,-9.163595783146576
-75.82531805152837,17.395891102611216,-89.38937533757165,171.75750458417235,241.21686375610525,269.12538770397543,69.47050069826682,-303.8681375970762,292.25812600715545,236.04974980721778
-269.77480350955113,-123.72847164659504,-451.6813460348396,175.60181009509895,185.59505822763808,251.85215616769852,58.69834833299075,-111.63157031680768,129.43207360944274,270.3622793251355
-74.27157248662871,-133.04729168284163,-362.3585462125519,129.77238352090885,285.9623388526575,244.31473587935488,-62.184440136726316,-136.00539134193534,296.84287417629116,261.8987773887406
-107.4912417462243,-263.16882760069774,-41.14075976985276,-39.79608084241448,-152.25392087318278,271.9100641336421,-125.75175113098393,-242.88320657670104,270.40926486565934,236.29355781388156
-117.66421435043398,-55.044979861215026,-103.00918681033498,1.9684876758630452,271.6670340176694,26.167777103006458,-27.368498841137267,-65.75494389602473,276.4829247959446,244.33937446740032
-206.32702578452174,-129.59052194091203,-198.69641620189768,132.99613373272874,301.4774867128648,5.046930237375321,-67.63188317826587,-225.8992180313341,257.5729355610366,247.95230702097737
-106.97864109891461,-122.28071044723234,-378.41203674240876,153.71524652072566,274.6183280130975,273.64626950356626,35.66057315813684,-366.46408083796786,267.4833424795123,204.37391107319326
-244.17948162596275,-81.01302177433601,-195.62173820411368,179.44737424562726,251.62807837622282,237.97968461167454,3.9515628460576266,-170.48253111846145,294.0844249862282,254.15272816702551
-97.70299995285583,-291.9495498527475,-128.14365738347502,112.21693913466011,229.30494826207087,256.2637016132033,16.341267366439403,82.58199860335465,281.04481544731743,251.48413806034856
-175.08511124187362,-109.8841244441851,-91.18586473192661,10.84907332860567,297.8339646952189,274.0994253879166,-9.795932502474187,-377.9419204572333,288.4301358656812,235.72878477370506
-144.03093720601294,-109.57014475686304,-346.6919080662283,11.803064723719217,284.6572694106607,222.00810464332653,39.48786988049349,-89.56564147654207,286.4756398178726,242.98048486116045
-142.15624776480405,-72.19806553963669,-112.01003988831052,182.12233917604385,53.11978172335279,9.94587046240899,-39.623097587262166,-74.7838406598435,260.7375040261603,235.54539929128882
-72.75845307777273,-88.61391235965473,-33.29804266188464,19.554587690314662,255.96990722298008,258.31913185451054,13.219650155173042,-53.237498780336765,297.04686404228966,275.37483700338345
-90.13298686922342,-73.31083924382281,-470.95580582413794,169.92256014464274,256.04146751001946,15.618521945349713,-15.654261940767142,-114.23139939778468,299.3302627527421,31.323008685695896
-154.43071393613576,-216.7736662339148,-147.41724469529527,-82.52682841120898,267.41261687266046,185.63820912575116,35.10366242081108,-102.19530841666021,267.76289369131405,246.92834743171846
-253.77482423688562,-233.73162440086494,-381.73014825195503,96.04321249353086,259.27196780018335,206.72366990234877,57.97233820079367,-175.7785743864717,29.177750366437436,223.15262138955308
-155.38210808791004,-123.54426583636891,-52.939158893257634,19.343126197875648,309.6356553721059,195.0794958995152,-37.52799859456897,-89.31292975685604,273.0275762461865,-66.62603133156786
-241.397062577899,-90.56234888833309,-452.7783277467027,197.54523287216688,277.1521915786981,241.20255596751963,37.28912110606424,-224.3885550944589,284.41189979248134,237.10966912425454
-88.04924967527589,-231.4160879632434,-236.00590332351538,-57.62990641001757,281.2732152898808,263.6007714239688,4.3222380913000364,-199.20671764725824,287.0998013164378,247.41327183109345
-229.52991059881106,-86.51420011074853,-301.47925834816584,35.43345335998666,271.2660772558791,289.2004213941591,-78.1732260988814,-187.61457280792354,272.620444736767,0.060012642217714074
-142.26473447670975,-55.56990519561934,-204.65375849331298,116.81392922744267,284.91267544717493,265.03703632628276,-56.2282388210711,-175.39524125056045,270.972031548906,238.06566211569793
-272.7833206119002,-121.73636751225047,-47.163591830732074,191.53820801985813,236.89620771308037,267.5849550563019,-210.07821731363197,-171.14113987505706,271.11125028477977,256.0078304561257
-158.19834600072284,-94.14367444302971,-96.47715959860376,73.74051408712425,254.87618420998638,46.252212706415946,18.07966084476425,-98.40726475638732,304.55128100022455,231.8672859353075
-172.70230478675273,-162.58801325590258,-422.301174206294,160.40195775563623,262.66049674884005,275.5567162962276,22.235504347553515,-106.30004051522995,261.2009349692423,184.64690380951023
-88.8077437625891,-155.47693712817227,-178.21371831033156,133.27184563132624,275.93914787757194,259.793583755418,-138.7749710057199,-77.1175402303193,307.9797004902763,252.1202712082473
-131.04307867824724,-193.12955056429783,-353.30402879908024,176.4893489983413,242.88029230179396,196.36293832724297,-304.4284214946491,-127.18422227076732,278.78334036173635,244.6091281836521
-228.66554198296936,-116.62577271576907,-167.10901911684346,172.5732388991401,276.51505066419065,266.1000971376201,-63.48703145626929,-169.4799507637313,287.21946665714313,14.926854528674653
-114.15985311988129,-130.57605387205072,-550.888670179623,109.5176891581499,278.8367111494829,245.839149759421,-54.81912610614942,-270.69849824059645,292.33826205304587,53.664343289673155
-187.20170394854506,-295.178437045123,-424.14711564798,121.64058134206581,258.50816033209026,204.22180956900456,-273.87032739611146,-214.70997128450114,265.63500273583594,-47.46079622769206
-174.0776283495096,-164.0829546001227,-372.59537600141687,76.54626687657075,288.775939038701,249.533329850856,-19.078702515060215,-103.46430647545282,263.52660352130033,268.038372170048
-123.0927809174598,-135.32875377138998,23.291438994031736,124.07726841409341,257.8625603664491,287.6184297485067,-14.026519199800106,-67.39048022572325,69.16052404356205,254.2625181136076
-260.06794140603597,-64.92389527750623,-138.30452431332012,2.68045240513662,243.98853910772817,305.408320048174,-25.306713558923803,-193.21088894859665,295.0755070537423,-39.16123656061828
-370.95580551953935,-95.30549217872672,-311.33639747821155,184.43533247815284,270.79536685873165,260.8605174840126,-57.85341187818271,-110.38874464567829,294.17911831024674,268.8120772292313
-161.05392777039435,-78.58926725142234,-121.37699336034983,163.04694886449192,219.18146961333514,263.876220264802,-127.75047668368768,-540.0930088308842,244.31127841694052,250.7673233350527
-132.18805329462626,-123.28041640776432,-81.40661781050468,71.75999849418565,268.1235483417785,262.12757942446393,-80.5461593805419,-252.32486995167872,260.31364035393653,-50.05796159932454
-63.431050903531045,-148.36397299749348,-200.34949225302037,22.15814809720962,296.9394841960656,258.14658590861393,-77.67746920264753,-166.62084237105782,272.21807103960566,236.98763758328113
-177.79831727330657,-152.9586211250059,-62.498596585736856,127.90466123020613,248.32786165481969,265.30853786462933,-113.32396900605465,-123.510926397597,296.1978393531415,211.85768618505216
-152.41976941760032,-177.38951330806896,-66.57020114336278,112.20940347381618,246.78500610611795,253.7995746890271,-213.68654402305307,-144.9818652905958,255.46216568503786,257.91405448444993
-76.60390784426316,24.313114301353224,-143.65620258119853,128.7589093029195,258.2446965285594,267.2602562127631,-97.20703749434287,-161.3671556823875,291.8232846234845,264.61060886011
-175.435538917864,-162.30520534656034,-324.1135273900496,149.03531553595695,124.1976711059213,258.5165769436775,-35.79565541080835,-118.98185443417908,288.28458577599486,256.2754827416924
-307.2842246535348,-90.88844766567318,-70.3578961820541,-11.237263167151966,268.35999899792535,305.4612418953219,-137.46817908961089,-96.85489487024118,278.4464171640969,258.0733628003766
-218.86671853909536,-170.51408313851533,-108.4434953177994,-3.724175122229198,27.847115869671057,165.65829539477573,3.1814454053393746,-86.39859526744216,265.98181985216826,252.44491217744772
-210.39103777595042,-207.4309456239181,-451.2345915675955,155.90496910507179,252.76923496135385,250.45577515647392,-0.8279848464855917,-137.13400697890552,284.00022728627414,250.61059659140656
-83.01332048102913,-145.48149065558812,-79.2829714499822,106.11318963601872,239.78839633526576,263.24182926226035,-36.31201795801317,-9.440371285107148,5.092478221367074,-19.680673686760812
-118.17808437501381,-89.75928519756516,-109.40908239271103,-19.593690539912146,14.711597790492434,272.3647022361388,-18.749396146235483,-97.4530258805802,295.78818829816305,249.76689805911946
-253.19355517880297,-266.76488897637915,-202.4794066773141,127.25048116348927,284.42671992870237,286.0830828716952,-24.687695130054337,-139.5081250783801,300.61772261157904,42.17509783070793
-217.07144069982024,-168.97503462198762,-217.1924969994946,113.70107915172444,267.6099074290253,-42.38745411308817,-16.973949865252138,-66.69073905676969,282.1083891978256,32.28265817543081
-168.33950566939342,-101.23014080782909,-118.54331788676632,174.611207618445,-8.106544882097978,189.05268212576905,-18.98461938604106,-89.20872469874524,41.38203965489353,-43.75871931718322
-129.16637468870852,-304.22493052445725,-96.47995335691316,19.758603252444402,246.1953177197016,224.93901486510924,-44.55910044258823,-85.69864306942964,273.7452987325122,51.24609184260271
-285.335075102504,-173.17690665095037,-80.99809376231947,144.93226105610137,304.0705425919598,251.1234515722517,-6.067564084049252,-132.51325251185241,253.70592315695683,260.22470889700446
-89.64499591386053,-216.5955339653657,-215.74427496518288,158.48221514589784,247.7753184895747,191.92295598829128,-85.15315452867503,3.873397742719746,267.73225904986043,21.980886887839503
-105.839061778027,-193.5991555400765,-242.48376919990687,153.27879412992016,10.975652751053815,25.0126396091589,-5.280493604014778,-143.2534631089759,40.477478372136176,239.20338063525085
-115.54289565710016,-117.91581581419379,-217.06190961735246,149.0302545391884,195.5597270942325,232.24743261733994,-23.178752298423248,-229.47944903896354,267.6511251224723,270.8721463456179
-170.65260633240916,-107.19205226859052,-159.84206788587085,121.55183378922166,251.68233496962844,250.84540094591884,39.90629882545048,-140.9871019256708,304.5094677111733,268.0456165118869
-127.18246123739529,-108.97895429469403,-169.2808070844437,123.07257981842461,275.8840364251835,227.96595664612408,-109.39258339198462,-158.54812472895148,283.33193535912454,240.62332504190368
-104.96182299031496,-211.6055353417475,-289.912711762439,138.80807425521476,242.35187075334923,284.85323449978137,-5.088516432522425,-97.36795774912154,8.165980290779956,190.58832830256824
-326.9620726855119,-159.05839468656097,-331.6668455441419,151.08519680596814,256.62915197652484,220.69428867236869,6.747693881651628,-183.30423310606736,293.49432130676604,252.9253220603508
-104.44362102375612,-188.5608096837223,-108.17480875435388,119.86924683258329,109.89606996607775,268.42622569407877,-9.251259271964514,-119.68841028521555,252.01497354218426,248.98034143496204
-354.8793801163975,-63.86737752302342,-128.86255660603908,149.65896853094983,76.50654257674208,17.731289600135142,-6.161289336288874,-154.6740918476573,288.57916275783435,-40.82826593560081
-160.0933069021193,-410.0784328569909,10.845807821630146,15.586012826935843,128.24890410651614,239.61635781143434,-96.25757942935721,-268.16086123223255,50.37065247642249,237.75817580942788
-8.281238713175085,-263.28593252769565,-182.118756167771,158.7613197272457,248.18444627906956,215.26305686326793,-53.906749454712724,-118.14770256429993,252.19775061223615,226.74601712245493
-117.91971025806325,-117.30288067808358,-348.67317799100624,15.058977266477697,303.99934650871,237.06456597660946,-86.9129490508487,-161.720128231661,23.756789379756697,265.4459969667902
-120.88207935789238,-134.82545346034905,-109.22822817520311,168.2488890004837,63.1858404406743,247.7449334900548,-23.092539747919858,-206.2747578442599,265.5178655241972,-17.424513057026914
